Global_Time,Frame_ID,Total_Frame,Vehicle_ID,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,Valid,Local_X_Ego,Local_Y_Ego,Lane_Change,Cut_In
1226390248509,14045,6685,8729,2.787,7.8870000000000005,4431606.74,465165.001,0.48200000000000004,1.274,2,1.261,0.0,0.0,,,,12.0,1,1.0,9241,0,2.314,1.8359999999999999,sunhe_t3,True,-66.21300000000001,2.697,3,1
1226390248509,14045,1491,6226,-3.1289999999999996,139.093,4431668.575,465002.054,0.2,1.06,2,3.367,0.0,,,,,12.0,1,2.0,36,4668,0.479,0.142,sunhe_t3,True,108.038,8.613,0,0
1226390248509,14045,1911,4668,-4.007,116.00399999999999,4431655.232,465031.644,4.022,1.5119999999999998,2,5.362,0.0,,,,,12.0,1,2.0,6226,276,-0.878,-0.16399999999999998,sunhe_t3,True,75.575,9.491,0,0
1226390248509,14045,3705,4482,3.16,65.76899999999999,4431637.845,465091.695,4.378,1.5130000000000001,2,5.813,0.0,0.0,,,,12.0,1,1.0,929,7571,1.857,0.319,sunhe_t3,True,13.452,2.324,3,1
1226390248509,14045,2912,929,1.304,79.15899999999999,4431642.549,465075.662,4.618,1.6580000000000001,2,4.489,0.0,0.0,,,,12.0,1,1.0,127,4482,-0.8290000000000001,-0.185,sunhe_t3,True,30.063000000000002,4.18,1,1
1226390248509,14045,3207,127,2.1319999999999997,126.074,4431668.433999999,465015.99600000004,4.32,1.2890000000000001,2,4.473,0.0,0.0,,,,12.0,1,2.0,0,929,0.0,0.0,sunhe_t3,True,95.125,3.352,2,1
1226390248509,14045,5782,7571,1.255,43.512,4431623.624,465120.723,2.9989999999999997,1.544,2,1.5319999999999998,0.0,0.0,,,,12.0,1,2.0,4482,9241,-1.906,-1.244,sunhe_t3,True,-18.833,4.229,1,1
1226390248609,14058,42203,0,5.507000000000001,55.715,4431635.535,465103.37100000004,4.87,2.08,2,18.586,0.0,1.0,,,,12.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,0.0,0.0,0,0
1226390248609,14058,546,240,-4.2,85.587,4431578.35,465214.97799999994,0.2,1.139,2,2.068,0.0,,,,,11.0,1,2.0,8891,0,-1.035,-0.501,sunhe_t3,True,-125.161,9.707,0,0
1226390248609,14058,33,36,-3.5,33.844,4431684.591,464962.385,0.2,1.247,2,1.0290000000000001,0.0,,,,,13.0,1,2.0,0,6226,0.0,0.0,sunhe_t3,True,148.974,9.007,0,0
1226390248609,14058,5558,9241,0.593,23.881999999999998,4431612.414,465145.82899999997,1.126,1.841,2,4.526,0.0,0.0,,,,12.0,1,1.0,7571,8729,-0.705,-0.156,sunhe_t3,True,-48.188,4.914,1,1
1226390248609,14058,1646,8891,-3.1639999999999997,49.70399999999999,4431621.218,465115.011,3.928,1.524,2,1.48,0.0,,,,,12.0,1,2.0,9308,240,2.173,1.469,sunhe_t3,True,-16.35,8.671,0,0
1226390248609,14058,6685,8729,2.716,9.394,4431607.495,465163.11299999995,0.484,1.274,2,1.253,0.0,0.0,,,,12.0,1,3.0,9241,0,2.123,1.695,sunhe_t3,True,-66.03699999999999,2.7910000000000004,3,1
1226390248609,14058,1491,6226,-3.201,0.982,4431669.218,464999.974,0.2,1.048,2,3.341,0.0,,,,,13.0,1,2.0,36,4668,0.299,0.09,sunhe_t3,True,108.348,8.708,0,0
1226390248609,14058,1911,4668,-4.09,117.87700000000001,4431655.98,465029.36799999996,4.022,1.5119999999999998,2,5.421,0.0,,,,,12.0,1,2.0,6226,276,-0.89,-0.16399999999999998,sunhe_t3,True,76.109,9.597000000000001,0,0
1226390248609,14058,3705,4482,3.259,67.538,4431638.851,465089.434,4.378,1.52,2,5.9270000000000005,0.0,0.0,,,,12.0,1,1.0,929,7571,1.944,0.32799999999999996,sunhe_t3,True,14.067,2.248,3,1
1226390248609,14058,2912,929,1.3159999999999998,80.883,4431643.399,465073.50700000004,4.618,1.601,2,4.546,0.0,0.0,,,,12.0,1,2.0,127,4482,-0.58,-0.128,sunhe_t3,True,30.52,4.191,1,1
1226390248609,14058,3207,127,1.896,128.002,4431668.989,465013.73299999995,4.32,1.321,2,4.54,0.0,0.0,,,,12.0,1,1.0,0,929,0.0,0.0,sunhe_t3,True,95.565,3.611,2,1
1226390248609,14058,5782,7571,1.298,44.95,4431624.428,465118.89,2.9989999999999997,1.544,2,1.5659999999999998,0.0,0.0,,,,12.0,1,2.0,4482,9241,-1.9609999999999999,-1.252,sunhe_t3,True,-18.688,4.209,1,1
1226390248709,14071,42203,0,5.507000000000001,57.075,4431636.329,465101.436,4.87,2.08,2,18.538,0.0,1.0,,,,12.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,0.0,0.0,0,0
1226390248709,14071,546,240,-4.093,86.802,4431579.31,465213.231,0.2,1.139,2,1.608,0.0,,,,,11.0,1,2.0,8891,0,-0.93,-0.579,sunhe_t3,True,-125.025,9.6,0,0
1226390248709,14071,33,36,-3.514,35.495,4431685.195,464960.537,0.2,1.27,2,1.006,0.0,,,,,13.0,1,2.0,0,6226,0.0,0.0,sunhe_t3,True,149.062,9.021,0,0
1226390248709,14071,5558,9241,0.643,25.443,4431613.348,465143.81700000004,1.126,1.841,2,4.346,0.0,0.0,,,,12.0,1,1.0,7571,8729,-0.652,-0.15,sunhe_t3,True,-47.824,4.864,1,1
1226390248709,14071,1646,8891,-3.1630000000000003,51.161,4431621.9969999995,465113.167,3.958,1.524,2,1.5130000000000001,0.0,,,,,12.0,1,2.0,9308,240,2.276,1.504,sunhe_t3,True,-16.197,8.67,0,0
1226390248709,14071,6685,8729,2.7260000000000004,10.815999999999999,4431608.325,465161.287,0.485,1.274,2,1.31,0.0,0.0,,,,12.0,1,2.0,9241,0,2.083,1.59,sunhe_t3,True,-65.885,2.781,3,1
1226390248709,14071,1491,6226,-3.315,2.852,4431669.848999999,464997.895,0.2,1.038,2,3.3289999999999997,0.0,,,,,13.0,1,2.0,36,4668,0.19899999999999998,0.06,sunhe_t3,True,108.661,8.822000000000001,0,0
1226390248709,14071,1911,4668,-4.195,119.73899999999999,4431656.731000001,465027.102,4.022,1.5119999999999998,2,5.422999999999999,0.0,,,,,12.0,1,2.0,6226,276,-0.879,-0.162,sunhe_t3,True,76.642,9.702,0,0
1226390248709,14071,3705,4482,3.33,69.297,4431639.844,465087.18799999997,4.378,1.526,2,5.9479999999999995,0.0,0.0,,,,12.0,1,1.0,929,7571,2.037,0.34299999999999997,sunhe_t3,True,14.667,2.177,3,1
1226390248709,14071,2912,929,1.2919999999999998,82.61,4431644.235,465071.355,4.618,1.601,2,4.556,0.0,0.0,,,,12.0,1,2.0,127,4482,-0.392,-0.086,sunhe_t3,True,30.976,4.215,1,1
1226390248709,14071,3207,127,1.685,129.871,4431669.584,465011.518,4.32,1.321,2,4.527,0.0,0.0,,,,12.0,1,1.0,0,929,0.0,0.0,sunhe_t3,True,95.985,3.822,2,1
1226390248709,14071,5782,7571,1.295,46.412,4431625.208000001,465117.04,2.9989999999999997,1.544,2,1.568,0.0,0.0,,,,12.0,1,2.0,4482,9241,-2.035,-1.298,sunhe_t3,True,-18.532,4.212,1,1
1226390248809,14084,42203,0,5.501,58.575,4431637.146000001,465099.439,4.87,2.08,2,18.552,0.0,1.0,,,,12.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,0.0,0.0,0,0
1226390248809,14084,546,240,-3.4939999999999998,87.791,4431580.44,465211.657,0.2,1.139,2,1.3880000000000001,0.0,,,,,11.0,1,2.0,8891,0,-0.33299999999999996,-0.24,sunhe_t3,True,-125.155,8.995,0,0
1226390248809,14084,5558,9241,0.655,27.217,4431614.188,465141.612,1.126,1.841,2,4.199,0.0,0.0,,,,12.0,1,1.0,7571,8729,-0.652,-0.155,sunhe_t3,True,-47.479,4.846,1,1
1226390248809,14084,1646,8891,-3.161,52.771,4431622.777,465111.16,3.958,1.524,2,1.5330000000000001,0.0,,,,,12.0,1,2.0,9308,240,2.384,1.555,sunhe_t3,True,-16.062,8.662,0,0
1226390248809,14084,6685,8729,2.991,12.261,4431609.291999999,465159.38700000005,0.485,1.274,2,1.5619999999999998,0.0,0.0,,,,12.0,1,1.0,9241,0,2.336,1.495,sunhe_t3,True,-65.771,2.51,3,1
1226390248809,14084,1491,6226,-3.41,4.758,4431670.727,464995.718,0.2,1.024,2,3.471,0.0,,,,,13.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,108.99,8.911,0,0
1226390248809,14084,1911,4668,-4.3469999999999995,121.68700000000001,4431657.608,465024.698,4.022,1.5119999999999998,2,5.53,0.0,,,,,12.0,1,2.0,6226,9308,-0.937,-0.17,sunhe_t3,True,77.178,9.847999999999999,0,0
1226390248809,14084,3705,4482,3.3810000000000002,71.205,4431640.883,465084.76700000005,4.378,1.534,2,6.053,0.0,0.0,,,,12.0,1,1.0,929,7571,2.133,0.35200000000000004,sunhe_t3,True,15.290999999999999,2.12,3,1
1226390248809,14084,2912,929,1.248,84.456,4431645.1389999995,465069.049,4.618,1.601,2,4.623,0.0,0.0,,,,12.0,1,1.0,127,4482,-0.161,-0.035,sunhe_t3,True,31.438000000000002,4.253,1,1
1226390248809,14084,3207,127,1.409,131.783,4431670.308,465009.209,4.32,1.321,2,4.638999999999999,0.0,0.0,,,,12.0,1,1.0,0,929,0.0,0.0,sunhe_t3,True,96.381,4.092,2,1
1226390248809,14084,5782,7571,1.307,48.051,4431626.013,465114.99299999996,2.9989999999999997,1.544,2,1.671,0.0,0.0,,,,12.0,1,2.0,4482,9241,-2.074,-1.2409999999999999,sunhe_t3,True,-18.347,4.194,1,1
1226390248909,14097,42203,0,5.505,59.937,4431637.995,465097.355,4.87,2.08,2,18.502,0.0,1.0,,,,12.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,0.0,0.0,0,0
1226390248909,14097,546,240,-2.843,88.385,4431581.791,465210.417,0.2,1.139,2,2.7969999999999997,0.0,,,,,11.0,1,2.0,8891,0,0.281,0.1,sunhe_t3,True,-125.336,8.347999999999999,0,0
1226390248909,14097,5558,9241,0.662,28.823,4431615.089,465139.564,1.126,1.841,2,4.119,0.0,0.0,,,,12.0,1,1.0,7571,8729,-0.6629999999999999,-0.161,sunhe_t3,True,-47.09,4.843,1,1
1226390248909,14097,1646,8891,-3.123,54.177,4431623.569,465109.36600000004,3.958,1.524,2,1.493,0.0,,,,,12.0,1,2.0,9308,240,2.403,1.609,sunhe_t3,True,-15.946,8.628,0,0
1226390248909,14097,6685,8729,3.19,13.513,4431610.277,465157.685,0.485,1.274,2,1.6869999999999998,0.0,0.0,,,,12.0,1,1.0,9241,0,2.528,1.499,sunhe_t3,True,-65.672,2.315,3,1
1226390248909,14097,1491,6226,-3.488,6.6129999999999995,4431671.363,464993.653,0.2,1.02,2,3.3710000000000004,0.0,,,,,13.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,109.29899999999999,8.993,0,0
1226390248909,14097,1911,4668,-4.462,123.573,4431658.33,465022.41799999995,4.022,1.5119999999999998,2,5.537999999999999,0.0,,,,,12.0,1,2.0,6226,9308,-0.9740000000000001,-0.17600000000000002,sunhe_t3,True,77.72,9.967,0,0
1226390248909,14097,3705,4482,3.435,72.99600000000001,4431641.855,465082.495,4.378,1.5430000000000001,2,6.1160000000000005,0.0,0.0,,,,12.0,1,1.0,929,7571,2.211,0.361,sunhe_t3,True,15.912,2.07,3,1
1226390248909,14097,2912,929,1.224,86.196,4431645.963,465066.88700000005,4.618,1.601,2,4.66,0.0,0.0,,,,12.0,1,1.0,127,4482,-0.038,-0.008,sunhe_t3,True,31.903000000000002,4.281000000000001,1,1
1226390248909,14097,3207,127,1.262,133.618,4431670.936000001,465007.018,4.32,1.321,2,4.595,0.0,0.0,,,,12.0,1,1.0,0,929,0.0,0.0,sunhe_t3,True,96.79899999999999,4.243,2,1
1226390248909,14097,5782,7571,1.325,49.505,4431626.808,465113.146,2.9989999999999997,1.544,2,1.681,0.0,0.0,,,,12.0,1,2.0,4482,9241,-2.11,-1.255,sunhe_t3,True,-18.184,4.18,1,1
1226390249009,14110,42203,0,5.5089999999999995,61.29600000000001,4431638.88,465095.17600000004,4.87,2.08,2,18.461,0.0,1.0,,,,12.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,0.0,0.0,0,0
1226390249009,14110,546,240,-2.772,89.493,4431582.663,465208.82700000005,0.2,1.139,2,2.2319999999999998,0.0,,,,,11.0,1,2.0,8891,0,0.34299999999999997,0.154,sunhe_t3,True,-125.374,8.281,0,0
1226390249009,14110,5558,9241,0.688,30.419,4431616.008,465137.52,1.126,1.841,2,4.093999999999999,0.0,0.0,,,,12.0,1,1.0,7571,8729,-0.639,-0.156,sunhe_t3,True,-46.693000000000005,4.821000000000001,1,1
1226390249009,14110,1646,8891,-3.115,55.619,4431624.341,465107.541,3.978,1.524,2,1.521,0.0,,,,,12.0,1,2.0,9308,240,2.398,1.5759999999999998,sunhe_t3,True,-15.802,8.624,0,0
1226390249009,14110,6685,8729,3.293,14.837,4431611.18,465155.93700000003,0.485,1.274,2,1.673,0.0,0.0,,,,12.0,1,1.0,9241,0,2.605,1.558,sunhe_t3,True,-65.558,2.2159999999999997,3,1
1226390249009,14110,1491,6226,-3.589,8.485,4431671.973,464991.576,0.2,1.02,2,3.362,0.0,,,,,13.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,109.618,9.097999999999999,0,0
1226390249009,14110,1911,4668,-4.581,125.458,4431659.04,465020.143,4.022,1.5119999999999998,2,5.537999999999999,0.0,,,,,12.0,1,2.0,6226,9308,-0.992,-0.179,sunhe_t3,True,78.26,10.09,0,0
1226390249009,14110,3705,4482,3.502,74.76,4431642.826,465080.25200000004,4.378,1.546,2,6.1129999999999995,0.0,0.0,,,,12.0,1,1.0,929,7571,2.301,0.377,sunhe_t3,True,16.512999999999998,2.0069999999999997,3,1
1226390249009,14110,2912,929,1.2,87.934,4431646.782,465064.72799999994,4.618,1.601,2,4.678999999999999,0.0,0.0,,,,12.0,1,1.0,127,4482,0.073,0.016,sunhe_t3,True,32.371,4.309,1,1
1226390249009,14110,3207,127,1.127,135.457,4431671.576,465004.81799999997,4.32,1.321,2,4.601,0.0,0.0,,,,12.0,1,1.0,0,929,0.0,0.0,sunhe_t3,True,97.23700000000001,4.382,1,1
1226390249009,14110,5782,7571,1.327,50.978,4431627.591,465111.284,2.9989999999999997,1.544,2,1.722,0.0,0.0,,,,12.0,1,2.0,4482,9241,-2.175,-1.263,sunhe_t3,True,-18.007,4.1819999999999995,1,1
1226390249109,14122,42203,0,5.449,62.607,4431639.725,465093.092,4.87,2.08,2,18.386,-0.8,1.0,,,,12.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,0.0,0.0,0,0
1226390249109,14122,546,240,-2.807,90.618,4431583.575,465207.19899999996,0.2,1.139,2,1.861,17.533,,,,,11.0,1,2.0,8891,0,0.35,0.188,sunhe_t3,True,-125.31700000000001,8.256,0,0
1226390249109,14122,5558,9241,0.6459999999999999,32.008,4431616.97,465135.467,1.126,1.841,2,4.178,2.4,0.0,,,,12.0,1,1.0,7571,8729,-0.581,-0.139,sunhe_t3,True,-46.229,4.803,1,1
1226390249109,14122,1646,8891,-3.157,57.037,4431625.159,465105.724,3.978,1.524,2,1.6219999999999999,0.133,,,,,12.0,1,2.0,9308,240,2.432,1.499,sunhe_t3,True,-15.606,8.606,0,0
1226390249109,14122,6685,8729,3.2739999999999996,16.19,4431612.081,465154.159,0.485,1.274,2,1.72,9.933,0.0,,,,12.0,1,1.0,9241,0,2.628,1.528,sunhe_t3,True,-65.374,2.175,3,1
1226390249109,14122,1491,6226,-3.755,10.366,4431672.578,464989.492,0.2,1.02,2,3.46,8.333,,,,,13.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,109.978,9.204,0,0
1226390249109,14122,1911,4668,-4.776,127.361,4431659.7469999995,465017.85,4.022,1.5119999999999998,2,5.537999999999999,0.0,,,,,12.0,1,2.0,6226,9308,-1.021,-0.184,sunhe_t3,True,78.854,10.225,0,0
1226390249109,14122,3705,4482,3.477,76.52,4431643.786,465078.018,4.378,1.5519999999999998,2,6.079,-0.667,0.0,,,,12.0,1,3.0,929,7571,2.367,0.389,sunhe_t3,True,17.137999999999998,1.972,3,1
1226390249109,14122,2912,929,1.11,89.676,4431647.621,465062.55799999996,4.618,1.601,2,4.751,1.8,0.0,,,,12.0,1,1.0,127,4482,-0.032,-0.006999999999999999,sunhe_t3,True,32.894,4.3389999999999995,1,1
1226390249109,14122,3207,127,1.141,137.14,4431672.401000001,465002.716,4.32,1.321,2,4.521,3.467,0.0,,,,12.0,1,1.0,0,929,0.0,0.0,sunhe_t3,True,97.69200000000001,4.308,1,1
1226390249109,14122,5782,7571,1.227,52.449,4431628.367,465109.42600000004,2.9989999999999997,1.544,2,1.834,1.4669999999999999,0.0,,,,12.0,1,2.0,4482,9241,-2.25,-1.226,sunhe_t3,True,-17.796,4.2219999999999995,1,1
1226390249209,14130,42203,0,5.497999999999999,63.958999999999996,4431640.301,465091.664,4.87,2.08,2,18.342,-0.615,1.0,,,,12.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,0.0,0.0,0,0
1226390249209,14130,546,240,-2.747,91.896,4431584.44,465205.42600000004,0.2,1.139,2,1.31,0.0,,,,,11.0,1,2.0,8891,0,0.33899999999999997,0.259,sunhe_t3,True,-125.178,8.245,0,0
1226390249209,14130,5558,9241,0.716,33.611,4431617.876,465133.42100000003,1.126,1.841,2,4.173,0.0,0.0,,,,12.0,1,1.0,7571,8729,-0.5479999999999999,-0.131,sunhe_t3,True,-45.823,4.782,1,1
1226390249209,14130,1646,8891,-3.0860000000000003,58.511,4431625.963,465103.85299999994,4.046,1.524,2,1.682,0.0,,,,,12.0,1,2.0,9308,240,2.457,1.4609999999999999,sunhe_t3,True,-15.398,8.584,0,0
1226390249209,14130,6685,8729,3.345,17.611,4431612.916999999,465152.33200000005,0.485,1.274,2,1.659,0.0,0.0,,,,12.0,1,1.0,9241,0,2.6289999999999996,1.585,sunhe_t3,True,-65.202,2.153,3,1
1226390249209,14130,1491,6226,-3.803,12.23,4431673.206,464987.419,0.2,1.02,2,3.444,0.0,,,,,13.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,110.307,9.301,0,0
1226390249209,14130,1911,4668,-4.85,129.236,4431660.459,465015.585,4.022,1.5119999999999998,2,5.537999999999999,0.0,,,,,12.0,1,2.0,6226,9308,-1.047,-0.18899999999999997,sunhe_t3,True,79.39399999999999,10.347999999999999,0,0
1226390249209,14130,3705,4482,3.563,78.314,4431644.734,465075.75200000004,4.378,1.556,2,6.122999999999999,0.0,0.0,,,,12.0,1,3.0,929,7571,2.437,0.39799999999999996,sunhe_t3,True,17.761,1.935,3,1
1226390249209,14130,2912,929,1.126,91.417,4431648.433,465060.399,4.618,1.601,2,4.751,0.0,0.0,,,,12.0,1,1.0,127,4482,-0.04,-0.008,sunhe_t3,True,33.368,4.372,1,1
1226390249209,14130,3207,127,1.166,138.879,4431673.143999999,465000.585,4.32,1.321,2,4.46,0.0,0.0,,,,12.0,1,1.0,0,929,0.0,0.0,sunhe_t3,True,98.115,4.332,1,1
1226390249209,14130,5782,7571,1.264,53.922,4431629.1280000005,465107.57200000004,2.9989999999999997,1.544,2,1.837,0.0,0.0,,,,12.0,1,1.0,4482,9241,-2.299,-1.252,sunhe_t3,True,-17.624000000000002,4.234,1,1
1226390249309,14138,42203,0,5.507999999999999,65.308,4431640.887,465090.20700000005,4.87,2.08,2,18.3,-0.467,1.0,,,,12.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,0.0,0.0,0,0
1226390249309,14138,546,240,-2.76,93.204,4431585.273,465203.63399999996,0.223,1.139,2,1.0090000000000001,0.0,,,,,11.0,1,2.0,8891,0,0.287,0.284,sunhe_t3,True,-125.03,8.267999999999999,0,0
1226390249309,14138,5558,9241,0.8240000000000001,35.172,4431618.857,465131.391,1.143,1.848,2,4.235,0.0,0.0,,,,12.0,1,1.0,7571,8729,-0.42100000000000004,-0.099,sunhe_t3,True,-45.401,4.684,1,1
1226390249309,14138,1646,8891,-3.0469999999999997,59.917,4431626.738,465102.065,4.098,1.524,2,1.675,0.0,,,,,12.0,1,2.0,9308,240,2.483,1.482,sunhe_t3,True,-15.274000000000001,8.555,0,0
1226390249309,14138,6685,8729,3.364,19.046,4431613.743,465150.494,0.485,1.274,2,1.681,0.0,0.0,,,,12.0,1,3.0,9241,0,2.54,1.511,sunhe_t3,True,-65.01899999999999,2.144,3,1
1226390249309,14138,1491,6226,-3.908,14.103,4431673.813999999,464985.343,0.2,1.02,2,3.485,0.0,,,,,13.0,1,2.0,0,4668,0.0,0.0,sunhe_t3,True,110.63799999999999,9.416,0,0
1226390249309,14138,1911,4668,-4.963,131.109,4431661.166999999,465013.32399999996,4.022,1.5119999999999998,2,5.537999999999999,0.0,,,,,12.0,1,2.0,6226,9308,-1.055,-0.19,sunhe_t3,True,79.934,10.470999999999998,0,0
1226390249309,14138,3705,4482,3.6319999999999997,80.083,4431645.696,465073.50700000004,4.378,1.56,2,6.153,0.0,0.0,,,,12.0,1,3.0,929,7571,2.53,0.41100000000000003,sunhe_t3,True,18.375,1.876,3,1
1226390249309,14138,2912,929,1.103,93.155,4431649.242,465058.245,4.618,1.601,2,4.751,0.0,0.0,,,,12.0,1,1.0,127,4482,-0.045,-0.01,sunhe_t3,True,33.842,4.405,1,1
1226390249309,14138,3207,127,1.148,1.3530000000000002,4431673.883,464998.451,4.32,1.321,2,4.447,0.0,0.0,,,,13.0,1,1.0,0,929,0.0,0.0,sunhe_t3,True,98.544,4.36,1,1
1226390249309,14138,5782,7571,1.245,55.39,4431629.864,465105.73299999995,3.0469999999999997,1.544,2,1.854,0.0,0.0,,,,12.0,1,1.0,4482,9241,-2.387,-1.287,sunhe_t3,True,-17.471,4.263,1,1
1226390249409,14147,42203,0,5.519,66.773,4431641.556,465088.54,4.87,2.08,2,18.302,-0.462,1.0,,,,12.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,0.0,0.0,0,0
1226390249409,14147,546,240,-2.438,94.569,4431586.558,465201.581,0.223,1.139,2,1.839,0.0,,,,,11.0,1,2.0,8891,0,0.62,0.337,sunhe_t3,True,-124.585,7.957000000000001,0,0
1226390249409,14147,5558,9241,0.9790000000000001,36.839,4431619.914,465129.22,1.176,1.8630000000000002,2,4.431,0.0,0.0,,,,12.0,1,1.0,7571,8729,-0.237,-0.053,sunhe_t3,True,-44.94,4.54,1,1
1226390249409,14147,1646,8891,-3.0580000000000003,61.523999999999994,4431627.51,465100.06299999997,4.098,1.524,2,1.82,0.0,,,,,12.0,1,2.0,9308,240,2.457,1.35,sunhe_t3,True,-15.074000000000002,8.577,0,0
1226390249409,14147,6685,8729,3.3160000000000003,20.651,4431614.536,465148.48799999995,0.488,1.274,2,1.734,0.0,0.0,,,,12.0,1,3.0,9241,0,2.336,1.347,sunhe_t3,True,-64.813,2.2030000000000003,3,1
1226390249409,14147,1491,6226,-3.978,16.1,4431674.458000001,464983.12899999996,0.2,1.02,2,3.515,0.0,,,,,13.0,1,2.0,0,9308,0.0,0.0,sunhe_t3,True,110.98299999999999,9.497,0,0
1226390249409,14147,3705,4482,3.682,82.00200000000001,4431646.658,465071.10299999994,4.378,1.561,2,6.2620000000000005,0.0,0.0,,,,12.0,1,3.0,929,7571,2.6010000000000004,0.415,sunhe_t3,True,19.01,1.837,3,1
1226390249409,14147,2912,929,1.081,95.014,4431650.06,465055.958,4.618,1.601,2,4.751,0.0,0.0,,,,12.0,1,1.0,127,4482,-0.11800000000000001,-0.025,sunhe_t3,True,34.316,4.438,1,1
1226390249409,14147,3207,127,1.199,3.3369999999999997,4431674.683,464996.213,4.32,1.301,2,4.441,0.0,0.0,,,,13.0,1,1.0,0,929,0.0,0.0,sunhe_t3,True,98.964,4.32,1,1
1226390249409,14147,5782,7571,1.216,57.0,4431630.618,465103.735,3.0469999999999997,1.544,2,1.96,0.0,0.0,,,,12.0,1,1.0,4482,9241,-2.4659999999999997,-1.258,sunhe_t3,True,-17.288,4.303,1,1
1226390249509,14156,42203,0,5.64,68.122,4431642.233,465086.844,4.87,2.08,2,18.258,-0.5329999999999999,1.0,,,,12.0,1,1.0,4482,0,1.834,0.1,sunhe_t3,True,0.0,0.0,0,0
1226390249509,14156,546,240,-1.864,95.514,4431587.8889999995,465199.967,0.223,1.139,2,2.408,10.2,,,,,11.0,1,2.0,8891,0,1.092,0.45299999999999996,sunhe_t3,True,-124.40100000000001,7.504,0,0
1226390249509,14156,5558,9241,1.187,38.399,4431620.9,465127.189,1.217,1.8659999999999999,2,4.462,2.2,0.0,,,,12.0,1,1.0,7571,8729,-0.121,-0.027000000000000003,sunhe_t3,True,-44.508,4.453,1,1
1226390249509,14156,1646,8891,-2.9560000000000004,62.979,4431628.255,465098.235,4.1530000000000005,1.524,2,1.855,0.867,,,,,12.0,1,2.0,9308,240,2.435,1.3119999999999998,sunhe_t3,True,-14.915999999999999,8.596,0,0
1226390249509,14156,6685,8729,3.3689999999999998,22.138,4431615.324,465146.60799999995,0.499,1.274,2,1.838,4.933,0.0,,,,12.0,1,2.0,9241,0,2.182,1.187,sunhe_t3,True,-64.598,2.271,3,1
1226390249509,14156,1491,6226,-3.915,17.976,4431675.074,464981.047,0.2,1.02,2,3.489,0.0,,,,,13.0,1,2.0,0,9308,0.0,0.0,sunhe_t3,True,111.32600000000001,9.555,0,0
1226390249509,14156,3705,4482,3.806,83.814,4431647.555,465068.836,4.378,1.5659999999999998,2,6.245,1.067,1.0,,,,12.0,1,1.0,0,0,0.0,0.0,sunhe_t3,True,19.622,1.834,3,1
1226390249509,14156,2912,929,1.169,96.762,4431650.85,465053.799,4.618,1.601,2,4.751,0.0,0.0,,,,12.0,1,1.0,127,7571,-0.033,-0.006999999999999999,sunhe_t3,True,34.79,4.471,1,1
1226390249509,14156,3207,127,1.2009999999999998,5.285,4431675.28,464994.06200000003,4.32,1.301,2,4.345,-0.667,0.0,,,,13.0,1,2.0,0,929,0.0,0.0,sunhe_t3,True,99.35600000000001,4.439,1,1
1226390249509,14156,5782,7571,1.308,58.498000000000005,4431631.376,465101.855,3.0469999999999997,1.5419999999999998,2,2.023,3.6,0.0,,,,12.0,1,1.0,929,9241,0.139,0.069,sunhe_t3,True,-17.082,4.332,1,1
1226390249609,14164,42203,0,5.598,69.47,4431642.841,465085.311,4.87,2.08,2,18.217,-0.6920000000000001,1.0,,,,12.0,1,1.0,4482,0,1.8119999999999998,0.099,sunhe_t3,True,0.0,0.0,0,0
1226390249609,14164,546,240,-1.669,96.556,4431589.035,465198.32899999997,0.223,1.139,2,2.467,0.0,,,,,11.0,1,2.0,8891,0,1.335,0.541,sunhe_t3,True,-124.26299999999999,7.267,0,0
1226390249609,14164,5558,9241,1.205,39.96,4431621.865,465125.166,1.239,1.8659999999999999,2,4.45,0.0,0.0,,,,12.0,1,1.0,7571,8729,-0.021,-0.005,sunhe_t3,True,-44.086000000000006,4.393,1,1
1226390249609,14164,1646,8891,-3.005,64.419,4431629.009,465096.41799999995,4.1530000000000005,1.524,2,1.8259999999999998,0.0,,,,,12.0,1,2.0,9308,240,2.435,1.3330000000000002,sunhe_t3,True,-14.758,8.603,0,0
1226390249609,14164,6685,8729,3.344,23.54,4431616.197,465144.78799999994,0.508,1.274,2,1.864,0.0,0.0,,,,12.0,1,2.0,9241,0,2.1390000000000002,1.148,sunhe_t3,True,-64.404,2.254,3,1
